time,value
0.0,0.0
0.0010130000000000004,0.0
0.002037000000000001,0.0
0.003029,-125.31628818215837
0.004116999999999998,-1.8989084398856484
0.005012999999999996,-0.014835222186606628
0.006036999999999996,-0.0009272013866629143
0.007060999999999997,-5.795008666643214e-05
0.008340999999999998,-3.621880416652009e-06
0.009364999999999998,-9.054701041630022e-07
0.010388999999999999,-2.2636752604075055e-07
0.011413,-5.659188151018764e-08
0.012437,-1.414797037754691e-08
0.013461,-3.5369925943867273e-09
0.014461000000000002,-1.7684962971933637e-09
0.015461000000000003,-8.842481485966818e-10
0.016461000000000003,-4.421240742983409e-10
0.017461000000000004,-2.2106203714917046e-10
0.018461000000000005,-1.1053101857458524e-10
0.019461000000000006,-5.526550928729263e-11
0.020461000000000007,-2.7632754643646327e-11
0.021461000000000008,-1.3816377321823157e-11
0.02246100000000001,-6.908188660911581e-12
0.02346100000000001,-3.454094330455802e-12
0.02446100000000001,-367.70425179260224
0.02546100000000001,-204.39146261450253
0.026461000000000012,-53.203315204051755
0.027461000000000013,-13.300828801012939
0.028461000000000014,-3.3252072002532347
0.029461000000000015,-0.8313018000633087
0.030961000000000016,-0.20782545001582717
0.03196100000000002,-0.10391272500791358
0.03296100000000002,-0.05195636250395679
0.03396100000000002,-0.025978181251978396
0.03496100000000002,-0.012989090625989198
0.03596100000000002,-0.006494545312994599
0.03696100000000002,-0.0032472726564972995
0.03796100000000002,-0.0016236363282486497
0.03896100000000002,-0.0008118181641243249
0.039961000000000024,-0.00040590908206216244
0.040961000000000025,-0.00020295454103108122
0.041961000000000026,-0.00010147727051554061
0.04296100000000003,-5.0738635257770305e-05
0.04396100000000003,-2.5369317628885152e-05
0.04496100000000003,-1.2684658814442576e-05
0.04596100000000003,-6.342329407221288e-06
0.04696100000000003,-3.171164703610644e-06
0.04796100000000003,-1.585582351805322e-06
0.04896100000000003,-7.92791175902661e-07
0.04996100000000003,-3.963955879513305e-07
0.050961000000000034,-1.9819779397566525e-07
0.051961000000000035,825.5723709316068
0.052961000000000036,516.1653534657795
0.05396100000000004,258.08267673288975
0.05496100000000004,129.04133836644488
0.05596100000000004,64.52066918322244
0.05696100000000004,32.26033459161122
0.05796100000000004,16.13016729580561
0.05896100000000004,8.065083647902805
0.05996100000000004,4.032541823951402
0.06096100000000004,2.016270911975701
0.061961000000000044,1.0081354559878506
0.06296100000000004,0.5040677279939253
0.06396100000000005,0.25203386399696265
0.06496100000000005,0.12601693199848132
0.06596100000000005,0.06300846599924066
0.06696100000000005,0.03150423299962033
0.06796100000000005,0.015752116499810166
0.06896100000000005,0.007876058249905083
0.06996100000000005,0.003938029124952541
0.07096100000000005,-115.9228796033076
0.07196100000000005,-675.7223298975616
0.07246100000000005,-632.8575032656668
0.07346100000000005,-166.5295383390439
0.07446100000000005,-41.63238458476098
0.07546100000000006,-10.408096146190244
0.07646100000000006,-2.602024036547561
0.07746100000000006,-0.6505060091368903
0.07846100000000006,-0.32525300456844514
0.07946100000000006,-0.16262650228422257
0.08046100000000006,-0.08131325114211128
0.08146100000000006,-0.04065662557105564
0.08246100000000006,-0.02032831278552782
0.08346100000000006,-0.01016415639276391
0.08446100000000006,-0.005082078196381955
0.08546100000000006,-0.0025410390981909776
0.08646100000000007,-0.0012705195490954888
0.08746100000000007,-0.0006352597745477444
0.08846100000000007,-0.0003176298872738722
0.08946100000000007,-0.0001588149436369361
0.09046100000000007,-7.940747181846805e-05
0.09146100000000007,-3.9703735909234025e-05
0.09246100000000007,-1.9851867954617013e-05
0.09346100000000007,-9.925933977308506e-06
0.09446100000000007,-4.962966988654253e-06
0.09546100000000007,-2.4814834943271266e-06
0.09646100000000007,-1.2407417471635633e-06
0.09746100000000008,-6.203708735817816e-07
0.09846100000000008,-3.101854367908908e-07
0.09946100000000008,-1.550927183954454e-07
0.10046100000000008,-7.75463591977227e-08
0.10146100000000008,-3.877317959886135e-08
0.10246100000000008,-1.9386589799430676e-08
0.10346100000000008,-9.693294899715338e-09
0.10446100000000008,-4.846647449857669e-09
0.10546100000000008,-2.4233237249288346e-09
0.10646100000000008,-1.2116618624644173e-09
0.10746100000000008,-6.058309312322086e-10
0.10846100000000009,-3.029154656161043e-10
0.10946100000000009,-1.5145773280805213e-10
0.11046100000000009,-7.572886640402608e-11
0.11146100000000009,-3.7864433202013034e-11
0.11246100000000009,-1.893221660100652e-11
0.11346100000000009,638.8998214466434
0.11446100000000009,332.17686575294846
0.11546100000000009,166.08843287647423
0.11646100000000009,83.04421643823711
0.1174610000000001,41.52210821911856
0.1184610000000001,20.76105410955928
0.1194610000000001,10.38052705477964
0.1204610000000001,5.19026352738982
0.1214610000000001,2.59513176369491
0.1224610000000001,1.297565881847455
0.1234610000000001,0.6487829409237275
0.1244610000000001,0.32439147046186373
0.1254610000000001,0.16219573523093186
0.1264610000000001,0.08109786761546593
0.1274610000000001,0.040548933807732966
0.1284610000000001,0.020274466903866483
0.1294610000000001,0.010137233451933242
0.1304610000000001,0.005068616725966621
0.1314610000000001,0.0025343083629833104
0.1324610000000001,0.0012671541814916552
0.1334610000000001,0.0006335770907458276
0.1344610000000001,0.0003167885453729138
0.1354610000000001,0.0001583942726864569
0.1364610000000001,7.919713634322845e-05
0.1374610000000001,3.9598568171614225e-05
0.1384610000000001,-595.2352121692873
0.1394610000000001,-258.9515248712643
0.1404610000000001,-64.73788121781608
0.14146100000000011,-16.18447030445402
0.14246100000000012,-197.8202382278894
0.14346100000000012,-68.87098389071532
0.14496100000000012,-17.225579235414923
0.14596100000000012,-8.612789617707461
0.14696100000000012,-4.306394808853731
0.14796100000000012,-2.1531974044268654
0.14896100000000012,-1.0765987022134327
0.14996100000000012,-0.5382993511067163
0.15096100000000012,-0.26914967555335817
0.15196100000000012,-0.13457483777667908
0.15296100000000012,-0.06728741888833954
0.15396100000000013,-0.03364370944416977
0.15496100000000013,-0.016821854722084886
0.15596100000000013,-0.008410927361042443
0.15696100000000013,-0.004205463680521221
0.15796100000000013,-0.0021027318402606107
0.15896100000000013,-0.0010513659201303054
0.15996100000000013,-0.0005256829600651527
0.16096100000000013,-0.00026284148003257634
0.16196100000000013,-0.00013142074001628817
0.16296100000000013,-6.571037000814408e-05
0.16396100000000013,-3.285518500407204e-05
0.16496100000000014,-1.642759250203602e-05
0.16596100000000014,-8.21379625101801e-06
0.16696100000000014,-4.106898125509005e-06
0.16796100000000014,-2.0534490627545026e-06
0.16896100000000014,-1.0267245313772513e-06
0.16996100000000014,-5.133622656886257e-07
0.17096100000000014,803.9762509706827
0.17196100000000014,414.39275919331567
0.17296100000000014,207.19637959665783
0.17396100000000014,103.59818979832892
0.17496100000000014,51.79909489916446
0.17596100000000015,25.89954744958223
0.17696100000000015,12.949773724791115
0.17796100000000015,6.474886862395557
0.17896100000000015,3.2374434311977787
0.17996100000000015,1.6187217155988893
