time,value
0.0,4.563736348881633e-09
0.0010130000000000004,3.1693202540868583e-07
0.002037000000000001,1.9728431039013313e-07
0.0030610000000000017,1.0958511547188119e-07
0.004085000000000002,5.6271406279680464e-08
0.005109000000000002,2.8259542500685376e-08
0.006133000000000003,1.4875186793158251e-08
0.007157000000000004,8.877042011771175e-09
0.008181000000000004,6.325330500607279e-09
0.009205000000000005,5.272435924140321e-09
0.010229000000000005,4.846143355590472e-09
0.011253000000000006,4.6755944661048415e-09
0.012253000000000007,4.607262678437534e-09
0.013253000000000008,4.580233991806793e-09
0.014253000000000009,4.569877521791995e-09
0.01525300000000001,4.565993793168883e-09
0.01625300000000001,4.564558851482448e-09
0.01725300000000001,4.564034153941364e-09
0.018253000000000012,4.563843694838254e-09
0.019253000000000013,4.563774919080842e-09
0.020253000000000014,4.5637501757541e-09
0.021253000000000015,4.563741297483269e-09
0.022253000000000016,4.563738117883341e-09
0.023253000000000017,4.563736980718763e-09
0.024253000000000018,4.563736574418046e-09
0.02525300000000002,4.563736429352161e-09
0.02625300000000002,4.563736377584082e-09
0.02725300000000002,4.563736359117008e-09
0.02825300000000002,4.563736352531021e-09
0.029253000000000022,4.563736350182697e-09
0.030253000000000023,4.563736349345419e-09
0.031253000000000024,4.563736349046935e-09
0.032253000000000025,4.563736348940521e-09
0.033253000000000026,4.5637363489026505e-09
0.034253000000000026,4.563736348889237e-09
0.03525300000000003,4.563736348884267e-09
0.03625300000000003,4.563736348882626e-09
0.03725300000000003,4.563736348881965e-09
0.03825300000000003,4.56373634888172e-09
0.03925300000000003,4.563736348881693e-09
0.04025300000000003,4.5637363488817675e-09
0.04125300000000003,4.563736348881605e-09
0.042253000000000034,4.5637363488817534e-09
0.043253000000000034,4.5637363488816765e-09
0.044253000000000035,4.563736348881574e-09
0.045253000000000036,4.56373634888165e-09
0.04625300000000004,4.563736348881676e-09
0.04725300000000004,4.563736348881626e-09
0.04825300000000004,4.5637363488815996e-09
0.04925300000000004,4.563736348881726e-09
0.05025300000000004,4.56373634888165e-09
0.05125300000000004,4.563736348881624e-09
0.05225300000000004,4.563736348881749e-09
0.05325300000000004,4.563736348881674e-09
0.054253000000000044,4.563736348881649e-09
0.055253000000000045,4.563736348881623e-09
0.056253000000000046,4.563736348881596e-09
0.05725300000000005,4.563736348881571e-09
0.05825300000000005,4.563736348881697e-09
