time,value
0.0,0.00024938337854955313
0.0010130000000000004,-4.1095386847908175
0.002037000000000001,-3.2279265491856703
0.0030610000000000017,-2.3828596438867304
0.004085000000000002,-1.6720031354668252
0.005109000000000002,-1.1318668688426505
0.006133000000000003,-0.7466541495736729
0.007157000000000004,-0.48290835721269837
0.008181000000000004,-0.3086118041803699
0.009205000000000005,-0.19574500555531033
0.010229000000000005,-0.12356553031677464
0.011253000000000006,-0.07776664375570691
0.012253000000000007,-0.048510486106874036
0.013253000000000008,-0.029865552494215027
0.014253000000000009,-0.01822154787097857
0.01525300000000001,-0.011047604646704689
0.01625300000000001,-0.006668501351619267
0.01725300000000001,-0.004012597882823075
0.018253000000000012,-0.002409086804735226
0.019253000000000013,-0.0014440610166715664
0.020253000000000014,-0.0008646126442991092
0.021253000000000015,-0.0005172504182822343
0.022253000000000016,-0.00030925998071434246
0.023253000000000017,-0.00018482562266704296
0.024253000000000018,-0.00011042512425317906
0.02525300000000002,-6.595960512498611e-05
0.02625300000000002,-3.9393025024230335e-05
0.02725300000000002,-2.3523997414229434e-05
0.02825300000000002,-1.4046466090208869e-05
0.029253000000000022,-8.386819977841129e-06
0.030253000000000023,-5.0073622985252146e-06
0.031253000000000024,-2.9895641443649574e-06
0.032253000000000025,-1.7848270356769318e-06
0.033253000000000026,-1.0655607775744617e-06
0.034253000000000026,-6.361451494755947e-07
0.03525300000000003,-3.7977476787739034e-07
0.03625300000000003,-2.2672611374213448e-07
0.03725300000000003,-1.3535130696182172e-07
0.03825300000000003,-8.080309651121775e-08
0.03925300000000003,-4.8238639764537166e-08
0.04025300000000003,-2.8799455788216678e-08
0.04125300000000003,-1.71922173351738e-08
0.042253000000000034,-1.0264796985809746e-08
0.043253000000000034,-6.12592712396368e-09
0.044253000000000035,-3.6593242753847455e-09
0.045253000000000036,-2.1835974940338443e-09
0.04625300000000004,-1.3031207093219193e-09
0.04725300000000004,-7.797439692203593e-10
0.04825300000000004,-4.657524739706452e-10
0.04925300000000004,-2.779896282713108e-10
0.05025300000000004,-1.6413700681296865e-10
0.05125300000000004,-9.975160717875455e-11
0.05225300000000004,-5.734719222770469e-11
0.05325300000000004,-3.418009938441824e-11
0.054253000000000044,-1.9971356470938296e-11
0.055253000000000045,-1.4199702282831798e-11
0.056253000000000046,-6.606922943631939e-12
0.05725300000000005,-3.7038995164185825e-12
0.05825300000000005,-2.2809036440616047e-12
0.05925300000000005,-1.1742881302133126e-12
0.06025300000000005,-8.086032186767304e-13
0.06125300000000005,-7.294553464440243e-13
0.06225300000000005,-6.975145758242732e-13
0.06325300000000005,-7.188830476478241e-13
0.06425300000000005,-7.226904298288605e-13
0.06525300000000005,-6.583225207352255e-13
