time,value
0.0,-0.9996440032759575
0.0010130000000000004,-0.9998833507575141
0.002037000000000001,-0.9990280145315971
0.0030610000000000017,-0.9999175701026963
0.004085000000000002,-0.9998920987987963
0.005109000000000002,-0.998534647334
0.006133000000000003,-0.9990185510499132
0.007157000000000004,-0.9990172213743571
0.008181000000000004,-0.9998654351960643
0.009205000000000005,-0.9998598040423585
0.010229000000000005,-0.9998545867855617
0.011253000000000006,-0.9993858386446048
0.012253000000000007,-0.9985604844346273
0.013253000000000008,-0.9990645430405476
0.014253000000000009,-0.9990193910105671
0.01525300000000001,-0.9990212959060305
0.01625300000000001,-0.9996894682448165
0.01725300000000001,-0.9998299564830895
0.018253000000000012,-0.9991830725829275
0.019253000000000013,-0.998793669787801
0.020253000000000014,-0.9990367441915202
0.021253000000000015,-0.9990410184305833
0.022253000000000016,-0.9990456874740599
0.023253000000000017,-0.9997014516917371
0.024253000000000018,-0.9949900961491824
0.02525300000000002,-0.9926220702038803
0.02625300000000002,-0.9992039594023361
0.02725300000000002,-0.9999484286906577
0.02825300000000002,-0.9996721144244238
0.029253000000000022,-0.9998329376263249
0.030253000000000023,-0.9999674076932721
0.031253000000000024,-0.9998389622070485
0.032253000000000025,-0.999070091001186
0.033253000000000026,-0.9974132866489882
0.034253000000000026,-0.995167254973756
0.03525300000000003,-0.9998952633008169
0.03625300000000003,-0.9990470192805228
0.03725300000000003,-0.999931022812073
0.03825300000000003,-0.9998724890472916
0.03925300000000003,-0.9989870248395577
0.04025300000000003,-0.9998856233223707
0.04125300000000003,-0.9999190470294741
0.042253000000000034,-0.9985264299220544
0.043253000000000034,-0.996474952382896
0.044253000000000035,-0.9949767785410519
0.045253000000000036,-0.9990182452998142
0.04625300000000004,-0.9990170248421291
0.04725300000000004,-0.9985529772478492
0.04825300000000004,-0.9990157694905493
0.04925300000000004,-0.9999141007101753
0.05025300000000004,-0.9978168387947691
0.05125300000000004,-0.9998273332783545
0.05225300000000004,-0.9990180001340709
0.05325300000000004,-0.9998250085475531
0.054253000000000044,-0.9993856548767475
0.055253000000000045,-0.9999268351065649
0.056253000000000046,-0.999696262636298
0.05725300000000005,-0.9982947402842361
0.05825300000000005,-0.9993916412324659
0.05925300000000005,-0.9999430686386599
0.06025300000000005,-0.999829308157719
0.06125300000000005,-0.9985231245374566
0.06225300000000005,-0.9973990259250549
0.06325300000000005,-0.9974614109424833
0.06425300000000005,-0.9949852800974608
0.06525300000000005,-0.9964099746280789
0.06625300000000005,-0.9930715363521423
0.06725300000000005,-0.9933138375281462
0.06825300000000005,-0.9999735943695243
0.06925300000000005,-0.9982601231227322
0.07025300000000005,-0.9990762273404716
0.07125300000000005,-0.9998751447630956
0.07225300000000005,-0.99850451687657
0.07325300000000005,-0.9954366542926361
0.07425300000000006,-0.9985065801054557
0.07525300000000006,-0.9949630720214457
0.07625300000000006,-0.9949634347941732
0.07725300000000006,-0.9999271288553724
0.07825300000000006,-0.9996438414390514
0.07925300000000006,-0.9996437566998633
0.08025300000000006,-0.999644076194767
0.08125300000000006,-0.998526815601072
0.08225300000000006,-0.9973967763162694
0.08325300000000006,-0.9964666945080709
0.08425300000000006,-0.9975150311217805
0.08525300000000006,-0.9949845389626502
0.08625300000000007,-0.9974013845381253
0.08725300000000007,-0.9915029486142235
0.08825300000000007,-0.9917799083761896
0.08925300000000007,-0.9998289147850736
0.09025300000000007,-0.9990169367293285
0.09125300000000007,-0.9982775250668399
0.09225300000000007,-0.9974201610592206
0.09325300000000007,-0.996415633896631
0.09425300000000007,-0.9964129589828565
0.09525300000000007,-0.9965229145618295
0.09625300000000007,-0.9964089222877325
